,id,name,address,zip_code,latitude,longitude,rating,review_count,cuisine
23,TqNd-LKHuoYo1_mYwqiBFQ,Nonna Dora’s,"606 2nd Ave, New York, NY 10016",10016,40.74440176159688,-73.97634764480043,4.5,63,italian
91,zRXMvxUX_rOliKZPpkWi_g,Valerie,"45 W 45th St between 5th & 6th Ave, New York, NY 10036",10036,40.756326,-73.981117,4.5,602,italian
144,oRdM7n-AfBPBGAlH4Q0Sag,My Pie Pizzeria Romana,"690 Lexington Ave, New York, NY 10022",10022,40.7608512,-73.9694809,4.5,894,italian
176,06tnwnEQM2j9A6dC3HC_TQ,Capizzi,"547 9th Ave, New York, NY 10018",10018,40.75744,-73.99357,4.0,887,italian
211,1XK53gaHMFQIA4VW3B6k1Q,Abaita,"145 E 49th St, New York, NY 10017",10017,40.755541483222,-73.9718742367706,4.5,110,italian
238,IOHaEgK1zDvUvB3SfKuGCw,Parker & Quinn,"64 W 39th St, New York, NY 10018",10018,40.752586217581296,-73.9850713153442,4.0,1593,italian
249,WIhm0W9197f_rRtDziq5qQ,Lombardi's Pizza,"32 Spring St, New York, NY 10012",10012,40.7215934960083,-73.9955956044561,4.0,6532,italian
285,-vBfKWJ1v9YdJQT5XUbcBQ,Le Botaniste,"833 Lexington Ave, New York, NY 10065",10065,40.7649986274526,-73.9659830279587,4.5,455,italian
303,hq09sqXaYiEogbTrrJ9X5g,Da Capo Columbus,"322 Columbus Ave, New York, NY 10023",10023,40.77972,-73.97752,4.0,157,italian
306,JYNBy2r3LVhJbLHE1bASfg,The Smith,"1900 Broadway, New York, NY 10023",10023,40.7716201269986,-73.9818377981476,4.0,2040,italian
348,kzd10IXi3dTjoPw0TDj8tA,Osteria Nando,"1589 2nd Ave, New York, NY 10028",10028,40.775666,-73.953649,4.0,155,italian
354,8nXo6lNJlXQQIdy8Kf7J9Q,Tessa,"349 Amsterdam Ave, New York, NY 10024",10024,40.7814059,-73.97918,4.0,448,italian
370,Rc1lxc5lSKJYd162JHNMfQ,Bea,"403 W 43rd St, New York, NY 10036",10036,40.7591968,-73.9923361,4.0,2812,italian
371,clOFor0bFSjse7EUfdRacg,Faro,"436 Jefferson St, Brooklyn, NY 11237",11237,40.707407,-73.922839,4.0,325,italian
373,xQ445GaWVN5Aa3sFX9OoIg,Buvette,"42 Grove St, New York, NY 10014",10014,40.732704,-74.00434640955953,4.0,2084,italian
377,c3D2ckzacnPtdGIM8tb-_w,B Side Pizza & Wine Bar,"370 W 51st St, New York, NY 10019",10019,40.76388,-73.98821,4.5,1274,italian
380,b2z0IifTb3zeuEbZ5fx7YQ,Spaghetti Tavern,"425 Amsterdam Ave, New York, NY 10024",10024,40.783999644919156,-73.97748999443762,4.5,71,italian
386,QPEzLkO35OTYijFhs8d7-w,The Reading Room,"16 E 46th St, New York, NY 10017",10017,40.7555,-73.97802,5.0,45,italian
397,u_Cn0KcNrjzun774_dH2cw,Caffe Milano Restaurant,"2117 State Rt 4, Fort Lee, NJ 07024",07024,40.86019,-73.97685,5.0,8,italian
415,2MuvmwOuwvGOWkBimhniLA,La Bellezza,"145 E 49th St, New York, NY 10017",10017,40.7557792663574,-73.9720153808594,4.0,294,italian
419,vgg1dvDP-9tFWSacN4q0nA,Coppelia,"207 W 14th St, New York, NY 10011",10011,40.7389111700125,-73.9999985153443,4.0,1501,italian
422,X97pE0LRWOng1q66kjAz1g,The Independent,"147 W 40th St, New York, NY 10018",10018,40.754782,-73.987377,4.5,195,italian
431,ZlwjT-jygnYqM5qDE0CuLQ,Gigino Trattoria,"323 Greenwich St, New York, NY 10013",10013,40.71726,-74.01055,3.5,269,italian
434,Hh9glEE_xDYT_pPUsRPXlA,Blend on the Water,"45-40 Center Blvd, Long Island City, NY 11109",11109,40.748216,-73.956973,4.0,3741,italian
438,ETgJqJHV7BW6pIr9Ox74sA,Amélie,"22 W 8th St, New York, NY 10011",10011,40.7327,-73.99766,4.5,2893,italian
452,PYnN8fN8o0toVdLXl6z69A,Zillions Pizza,"360 W 42nd St, New York, NY 10036",10036,40.758132,-73.99236,4.0,5,italian
472,MyVbXtvst8X7sbR7gUA_ug,Cacio E Vino,"80 2nd Ave, New York, NY 10003",10003,40.726384,-73.988873,3.5,404,italian
474,MdFV5IBcX-Ni6I4Zy1EqIw,Marlow Bistro,"1018 Amsterdam Ave, New York, NY 10025",10025,40.8028109023738,-73.9641991912535,4.0,346,italian
479,YuzOnNDfRKixNJiaVy5Baw,Roberta's Pizza,"230 Park Ave, New York, NY 10169",10169,40.754393,-73.976103,4.0,248,italian
480,UJe9_p6NEl0kA6xHVo5PKw,Amelie,"566 Amsterdam Ave, New York, NY 10024",10024,40.78875,-73.97464,4.5,279,italian
484,EaNRl3vlDOsNF-gkCR5mBA,La Sirène-UWS,"416 Amsterdam Ave, New York, NY 10024",10024,40.7838,-73.97806,4.0,118,italian
485,nF-EOBd_H1fX50iT1EIVZA,Pil Pil,"265 E 78th St, New York, NY 10075",10075,40.7728412,-73.9558687,4.0,783,italian
486,b-VbRreVGS9HQLwhYol5Xw,Don Filippo Restaurant,"1133 Lexington Ave, New York, NY 10021",10021,40.774562,-73.958892,4.0,191,italian
493,-7PnG_cD9VY-IfHGWzynmQ,Ainslie,"76 Ainslie St, Brooklyn, NY 11211",11211,40.712343,-73.952121,4.0,487,italian
497,GgdR6L49eKH5drPaOYOOPQ,Pop's Pizzas,"301 West 57th St, New York, NY 10019",10019,40.767086,-73.983033,4.5,133,italian
503,NqwwyMMXIS-JnwdDQBQT9A,Bazár Tapas Bar & Restaurant,"31 W 26th St, New York, NY 10010",10010,40.744449,-73.990068,4.0,729,italian
509,k4ds_s6y8S46WzVIolypLQ,Serena's Wine Bar,"1268 2nd Ave, New York, NY 10065",10065,40.7652988,-73.9609017,4.0,159,italian
510,EHINHIbLklEUShuANKjGgw,Tomiño Taberna Gallega,"192 Grand St, New York, NY 10013",10013,40.7192978908919,-73.9969160361937,4.5,394,italian
517,XcfZqLrXdABSZLViQ34VTw,Chelsea Ristorante,"108 8th Ave, New York, NY 10011",10011,40.7405719,-74.0017238,3.5,217,italian
518,SaYTVG7wHCMDBofHCgXPaA,Dutch Freds,"307 W 47th St, New York, NY 10036",10036,40.760835,-73.987823,4.5,1948,italian
521,8qT2fQh1qVhCVtAODADwRw,I Gemelli Ristorante,"268 Huyler St, South Hackensack, NJ 07606",07606,40.87057,-74.04861,4.5,237,italian
529,-tQ9Zlb5d9PPlDz_6UgV7w,Antica Pesa,"115 Berry St, Brooklyn, NY 11249",11249,40.71884,-73.95865,3.5,433,italian
531,QR7eMOsOXxGg26xx4wQUOw,BarDough,"350 W 46th St, New York, NY 10036",10036,40.7603523698496,-73.9898819848895,4.5,228,italian
535,QV8c6gkvQfBt3QMZxCt39A,Cedric's,"545 W 30th St, New York, NY 10001",10001,40.753190206996656,-74.00251611263141,4.0,21,italian
544,xTWpl9DgIkkr5B8h8_xUpA,Lokal 83 Mediterranean Kitchen,"473 Columbus Ave, 83rd street, New York, NY 10024",10024,40.7842696,-73.9734941,4.5,447,italian
550,bEloKDe-QVkwakAwmFKbbA,Frying Pan,"207 12th Avenue, Big Red Boat in Park, New York, NY 10001",10001,40.7521174043978,-74.0090024471283,4.0,1619,italian
551,KEgdfVEVVgJFnGFiLNPDzQ,Sofia Pizza Shoppe,"989 1st Ave, New York, NY 10022",10022,40.75674,-73.96431,4.5,242,italian
555,hDgpiXE5_d4Is1sJ5kUBQg,Wine 30,"41 E 30th St, New York, NY 10016",10016,40.74492841946161,-73.9837861,4.0,828,italian
557,OY70rYTi8Qtmb89IWRUOaQ,Ponti Rossi,"Brooklyn, NY 11222",11222,40.7299690246582,-73.9524078369141,4.0,17,italian
565,kmcgUxWhwlbmC-FAMTEF2g,Cafe d’Alsace,"1703 2nd Ave, New York, NY 10128",10128,40.77942,-73.95084,4.0,1341,italian
566,efgclSozdzhy6tQ2nrAUdA,Maggiano's Little Italy,"70 Riverside Sq Mall, Hackensack, NJ 07601",07601,40.90759133,-74.03096883,3.5,580,italian
573,oLA02lMIfgvbYquvXzkARw,Lillie's Victorian Establishment,"249 W 49th St, New York, NY 10019",10019,40.7614625,-73.9860519,4.0,1577,italian
574,W1pBIFhkjJwjTe2P7o57yg,Lilly's Cocktail and Wine,"50 W 72nd St, New York, NY 10023",10023,40.77698,-73.9785,4.0,149,italian
583,ysqgdbSrezXgVwER2kQWKA,Juliana's,"19 Old Fulton St, Brooklyn, NY 11201",11201,40.70274718768062,-73.99343490196397,4.5,2605,italian
584,geTFpY84Tp-nVTXflnxtDA,V & T Pizzeria & Restaurant,"1024 Amsterdam Ave, New York, NY 10025",10025,40.80334,-73.96383,3.0,386,italian
588,7KtUcXF28tDEv8CBbgWNJw,Bar Felice,"1591 1st Ave, New York, NY 10028",10028,40.7748027,-73.95113,4.0,33,italian
589,C-8mGN7lt5rIraO5n-15ug,The Smith,"956 2nd Ave, New York, NY 10022",10022,40.755165,-73.967868,4.0,3072,italian
597,oexDsgqmXc9Qe3fy3uYx7g,F & J Pine,"1913 Bronxdale Ave, Bronx, NY 10462",10462,40.848685,-73.862069,3.5,669,italian
602,qLYloGaI-4OmLbNnr_wrGA,Castell Rooftop Lounge,"260 W 40th St, Fl 21, New York, NY 10018",10018,40.75558,-73.99012,4.0,225,italian
605,qCf1QN11Qdncpqb7PhuyVw,The Rag Trader & Bo Peep Cocktail and Highball Store,"70 W 36th St, New York, NY 10018",10018,40.75059,-73.98628,4.5,741,italian
606,GVOjDvKHLoo21n3Uip1ETg,Leo's Grandevous,"200 Grand St, Hoboken, NJ 07030",07030,40.73984,-74.036244,3.5,352,italian
608,MHbxF-ZS918-ZoXKQPBEyg,Sotto Le Stelle,"4407 Queens Blvd, Sunnyside, NY 11104",11104,40.743656,-73.9201782,4.5,350,italian
611,s3jou_L_LVYGkNHiuhjlew,Boucherie West Village,"99 7th Ave S, New York, NY 10014",10014,40.733063,-74.0028772,4.5,2203,italian
612,owZRGT6cxeHrpPxFuslMVw,Cozy Royale,"434 Humboldt St, Brooklyn, NY 11211",11211,40.71693,-73.94295,4.5,53,italian
613,0IwdwNnbro5RLLIlaxyfpQ,The Wilson NYC,"132 W 27th St, New York, NY 10001",10001,40.74587,-73.99265,4.0,332,italian
615,7OwoncdLdUlwh6JMwSz_GQ,The Top of the Standard,"848 Washington St, New York, NY 10014",10014,40.740828,-74.008074,4.0,521,italian
616,u-MUL83NUy2gsbV80WZnAA,The Marshal,"628 10th Ave, New York, NY 10036",10036,40.76122,-73.99396,4.0,826,italian
618,tsvElYYtUBAEdfK6plnxlg,Villa Mosconi,"69 Macdougal St, New York, NY 10012",10012,40.72859,-74.002,4.0,216,italian
619,mTnrikKr52osjrp4m6u4Vg,Bloom's Tavern,"208 E 58th St, New York, NY 10022",10022,40.7607477090562,-73.9662868218754,4.0,160,italian
631,cp7rJwmk0PeVBuGRo4JJfA,Buon'Italia,"75 9th Ave, New York, NY 10011",10011,40.7424836394226,-74.0065133965729,4.0,165,italian
632,cUNFGQB2I3GI_vqy2OBW3Q,Lattanzi Restaurant,"361 W 46th St, New York, NY 10036",10036,40.7607901227454,-73.9901704731246,3.5,308,italian
638,nLMJL4p7k4jNO4qLMc1wNg,Leo,"123 Havemeyer St, Brooklyn, NY 11211",11211,40.7125608,-73.9567886,4.0,83,italian
639,gjZpcE-X4zQOEqWQPelLgg,Max,"134 W Broadway, New York, NY 10013",10013,40.71688,-74.00835,3.5,475,italian
640,g-q-kRxdn2zh2oWOY-jKTQ,Anfora,"34 8th Ave, New York, NY 10014",10014,40.73789,-74.00408,4.0,198,italian
641,j6fSechU9HxzbnK-kjQx1Q,San Matteo Pizza and Espresso Bar,"1739 2nd Ave, New York, NY 10128",10128,40.7804,-73.95012,4.0,552,italian
646,26E3j9l0XW_onVIUP-ThCw,Heidi's House By The Side Of The Road,"308 E 78th St, New York, NY 10075",10075,40.772189,-73.955029,4.5,652,italian
651,RfxOtJ4SQmEeVX_XjFLWUQ,Otis,"18 Harrison Pl, Brooklyn, NY 11206",11206,40.706011,-73.932598,5.0,486,italian
653,Xu8H24NxJJxEE-9wGp_AMA,The Brazen Tavern,"356 W 44th St, New York, NY 10036",10036,40.7593269348145,-73.9913101196289,4.5,425,italian
654,AAQDZdKhtcX7otmOfOF9nw,Gino's Restaurant,"7414 5th Ave, Brooklyn, NY 11209",11209,40.63,-74.02274,4.0,811,italian
655,PnGSE8JGbMZKtdHi9go7Kg,The Milling Room,"446 Columbus Ave, New York, NY 10024",10024,40.7835485472543,-73.9744088718635,4.0,547,italian
659,2RbBg1CIxBZAc2MQPdxkcA,Lillie's Victorian Establishment,"13 E 17th St, New York, NY 10003",10003,40.737661,-73.991113,3.5,1164,italian
661,F0MuzanyO6YEen8VtP5LOg,Pennsylvania 6 NYC,"132 W 31st St, New York, NY 10001",10001,40.7483655239542,-73.9907944748688,4.0,609,italian
666,z68FMmmAGWierLCWEXtLEw,Cecconi’s,"1170 Broadway, New York, NY 10001",10001,40.74511,-73.98862,3.5,10,italian
669,Q9F2ocrmYuGt1yn3M7MOBw,Lucali,"575 Henry St, Brooklyn, NY 11231",11231,40.681840746711224,-74.0003327,4.0,1938,italian
676,00kdvS6FY0gTN5BV03tx5Q,Peak,"30 Hudson Yards, Fl 101, New York, NY 10001",10001,40.7541644,-74.0009082,4.5,363,italian
677,TybGiZNOipp1R1-u2k3ogA,Pomodoro,"795 Abbott Blvd, Fort Lee, NJ 07024",07024,40.8310841023922,-73.9826329797506,4.0,220,italian
679,cD_U5PL1tTl_igFPmr_T3A,C Di Palo,"151 Mott St, between Grand and Broome streets, New York, NY 10013",10013,40.71942,-73.99644,5.0,31,italian
682,k2sHdf6WeY22pK3hs6mtqA,Legasea Bar & Grill,"485 7th Ave, New York, NY 10018",10018,40.75245723977984,-73.98936677488305,4.0,345,italian
683,U8Ljrx-w5otdMZNFhw5piw,La Villa,"261 5th Ave, Brooklyn, NY 11215",11215,40.6743319055498,-73.9816949398812,4.0,586,italian
687,ihd2cISx6muy6bKVPhA4cg,Queensyard,"20 Hudson Yards, New York, NY 10001",10001,40.7533936,-74.00174205487694,3.5,446,italian
692,afbl_jCNpomzJiDBdomb6g,Oceans New York,"233 Park Ave S, New York, NY 10003",10003,40.737408,-73.987887,4.5,187,italian
695,m9zYRZFubncaWsQFIfNo5g,Loulou Petit Bistro & Speakeasy,"176 8th Ave, New York, NY 10011",10011,40.742627091934104,-74.00005776653397,4.0,446,italian
698,1ocm2YeYQJ3KveEBDcXAqg,Nonna's Pizza,"12 W 18th St, New York, NY 10011",10011,40.73891,-73.99298,4.0,13,italian
704,srhEv1OqoK9W5JRdiMWDyw,Ayza Wine & Chocolate Bar,"11 W 31st St, New York, NY 10001",10001,40.7471774721074,-73.987011312828,4.0,2083,italian
705,Tias1_QRB5L-gzoSNNhOMA,Petrarca Cucina E Vino,"34 White St, New York, NY 10013",10013,40.7189,-74.00458,4.0,204,italian
709,R-biStUvl2zuhIQFk40GsQ,OCabanon,"245 W 29th St, New York, NY 10001",10001,40.7486725,-73.9945145,4.0,446,italian
710,h8XLhVVPoYPYodZqQOjRMw,Robert,"2 Columbus Cir, New York, NY 10019",10019,40.767394,-73.982036,4.0,1012,italian
712,zv29TbzPs9-rD5ql0qWw5A,The Shadmoor,"1066 2nd Ave, New York, NY 10022",10022,40.75866,-73.9655499,4.0,428,italian
713,HPvz-PHt2PYWV_X9eQSlnA,Il Cortile Restaurant,"125 Mulberry St, New York, NY 10013",10013,40.718005,-73.998268,3.5,709,italian
715,Xk3BVvlX-KXh6kJhbClMKw,Fine & Rare,"9 E 37th St, New York, NY 10016",10016,40.7501754760742,-73.9821929931641,4.5,490,italian
718,c6FqHGf6DL300hIYYA9XCg,Campagna Ristorante,"205 E 81st St, New York, NY 10028",10028,40.77552,-73.95587,5.0,1,italian
725,MFviNrwOFxBYO8YoVvO2VA,4 Boys 99 Cents Pizza,"252 W 31st St, New York, NY 10001",10001,40.74989247932951,-73.99427517296239,5.0,3,italian
726,76y4aMBY0lT6zfJLy2EH-Q,Le Zie,"172 7th Ave, New York, NY 10011",10011,40.74246,-73.9970699,3.5,344,italian
732,giJ4S1Px5K9xi4maxWajsw,McQuaid’s Public House,"589 11th Ave, New York, NY 10036",10036,40.76235,-73.9976,4.5,56,italian
734,6gzQLjzJk25ePm_JS7ZAug,Esme,"999 Manhattan Ave, Brooklyn, NY 11222",11222,40.73322607409529,-73.95492695812946,4.5,393,italian
737,ssGhu4n3emZ9kEPVf371IQ,Cookshop,"156 10th Ave, New York, NY 10011",10011,40.745731881448236,-74.00540454907613,4.0,2284,italian
738,oqeeOpA2S6U02nUGa8Ot7g,Alison,"1651 Lexington Ave, New York, NY 10029",10029,40.79099,-73.94703,4.0,118,italian
739,CYYLEipRFmr73Hz6XNEzoQ,Little Italy Pizza,"55 W 45th St, New York, NY 10036",10036,40.756482,-73.981484,4.0,599,italian
740,emhxn-nnsBI5Zih-nTg15w,Luv pizza,"485 7th Ave, New York, NY 10018",10018,40.75238,-73.98939,4.5,28,italian
744,6KcS6hc2j4kJi2XTGxC1eg,Bodrum,"584 Amsterdam Ave, New York, NY 10024",10024,40.78935,-73.97411,4.0,472,italian
746,XWNamjD2mSpk56B6z1HT9w,Laico's,"67 Terhune Ave, Jersey City, NJ 07305",07305,40.703212,-74.095046,4.0,259,italian
750,1To57srDy-cVko5QWGcogA,Sacco Pizza,"819 9th Ave, New York, NY 10019",10019,40.7662658691406,-73.9872665405273,4.0,448,italian
758,8uXCq3x2PRBohSl72ZO3Vg,Farinella,"1132 Lexington Ave, New York, NY 10075",10075,40.774698,-73.959299,3.5,177,italian
760,TfYOx6Ql-wWdjGpgVaNcpQ,De Novo Edgewater,"1257 River Rd, Edgewater, NJ 07020",07020,40.8268814086914,-73.973518371582,4.0,301,italian
762,6TCMYUyT45aj-89fYJOiyw,Porta,"135 Newark Ave, Jersey City, NJ 07302",07302,40.7200699,-74.0437622,3.0,1210,italian
763,hOzPAkK92GtpGM7JOSrDYw,Amarone Ristorante,"63 Cedar Ln, Teaneck, NJ 07666",07666,40.88501,-74.00896,4.5,185,italian
764,1OZPOWZwJr-hpvMt6TD4ug,Milkflower,"3412 31st Ave, Astoria, NY 11106",11106,40.7628961,-73.9207081,4.5,748,italian
767,B55Ocx5RBWxo6AGSucYSIA,Ilili,"236 5th Ave, New York, NY 10001",10001,40.74435,-73.98778,4.0,2669,italian
772,9GBqbQ415CXaBa2gwHyFHQ,Sveta,"64 Carmine St, New York, NY 10014",10014,40.72967,-74.00421,4.5,240,italian
774,lTa_the-LGQxdwKhwfwVyw,La Nonna,"134 Mulberry St, New York, NY 10013",10013,40.718546780939,-73.9975856825191,3.5,307,italian
775,Sfo9WvCJGH8PPTMdNbQQzg,Mariella Pizza,"965 Lexington Ave, New York, NY 10021",10021,40.76920133403351,-73.9629409622093,3.5,121,italian
778,pGr5QuQU7Ur5GHLvXbT8bw,Paulie Gee's,"60 Greenpoint Ave, Brooklyn, NY 11222",11222,40.729546,-73.958568,4.5,1334,italian
781,OkhbpTKJMb5_osTuynmT9Q,Luke's Bar and Grill,"1394 3rd Ave, New York, NY 10075",10075,40.77467,-73.95735,3.5,158,italian
784,QbIwccP-ycbVxwSt-LySFw,Club Macanudo,"26 E 63rd St, New York, NY 10021",10021,40.7659506265448,-73.9693435220428,4.0,195,italian
786,eAyoibavCmxXKfobGk-TWA,Bar Veloce - Greenwich Village,"146 W Houston St, New York, NY 10012",10012,40.72819,-74.00185,4.0,94,italian
788,dNFsMw-z3Vsa5TbJd9Q4Ew,Faces & Names,"159 W 54th St, New York, NY 10019",10019,40.76351,-73.98098,4.0,411,italian
789,5WMGy-lEcQPfLb3q7erS-Q,Acquista Trattoria,"178-01 Union Tpke, Flushing, NY 11366",11366,40.7265391,-73.7898816,4.0,416,italian
790,851S-NEGY5Z1BkXD1fI5UQ,La Bella Valentina,"319W 51st St, New York, NY 10019",10019,40.763483431616194,-73.98653200219222,2.5,26,italian
795,b3lYtaBR1SlmH7NNDWi-vg,The Landing,"1 Pennsylvania Plz, New York, NY 10119",10119,40.7511917,-73.992165,4.5,14,italian
796,SjG7CnTIuUBIo9T4BThkGQ,Employees Only,"510 Hudson St, New York, NY 10014",10014,40.73343,-74.00617,4.0,1587,italian
800,4aF0F8w7yXX9o5_QFky_ig,Celestine,"1 John St, Brooklyn, NY 11201",11201,40.704676,-73.987975,4.0,273,italian
802,QTVaZDiFElJ-d8vqd0DWww,Emmy Squared Pizza - Upper East Side,"1426 3rd Ave, New York, NY 10028",10028,40.77564,-73.9565,4.0,248,italian
804,EaAAP-gDALDL7GxcseMjBQ,The Polo Bar,"1 E 55th St, New York, NY 10022",10022,40.76157,-73.9744,4.0,472,italian
806,Ahx8GsuAGUl8TgqCWP7uXw,Temerario,"198 8th Ave, New York, NY 10011",10011,40.7434133400872,-73.9996277220286,4.0,367,italian
807,ZQ8E37pWd4KBgtdcWKx5IA,Anton's,"570 Hudson St, New York, NY 10014",10014,40.735702,-74.005761,4.0,143,italian
809,ufntl2yxDlAzPJ6G73eAcQ,Regional Restaurant,"2607 Broadway, New York, NY 10025",10025,40.79625,-73.97094,3.0,410,italian
810,wve8fP5lc3jyfhMI7uu4yw,The Mermaid Inn - Chelsea,"227 10th Ave, New York, NY 10011",10011,40.74813167,-74.00410833,4.5,81,italian
811,wpye6v-2fIx7Z2Sz12XubA,Barawine,"200 Lenox Ave, New York, NY 10027",10027,40.8045311,-73.9473801,3.5,374,italian
812,afuiZyn9oOyyCpuW7wGfHQ,L'antica Pizzeria da Michele Taverna and Cafe,"81 Greenwich Ave, New York, NY 10014",10014,40.737052,-74.001571,4.0,1,italian
814,Ajvcvk6tvlKbRF8Zkf0M5Q,Marinara Pizza,"379 Park Ave S, New York, NY 10016",10016,40.74241,-73.98452,4.0,67,italian
818,bmcIFCtXLzkQIgLmDVXs3A,Serafina Ludlow,"98 Rivington St, New York, NY 10002",10002,40.720205886879,-73.9884993061423,3.5,132,italian
819,JaD3WhM5pFGTwC5e7cHaKQ,Riviera Ristorante,"17-12 Utopia Pkwy, Whitestone, NY 11357",11357,40.78226530125296,-73.79472788220775,4.5,171,italian
820,eTR6nfHvQzvKX7Dcd6JrfA,District Social,"252 W 37th St, New York, NY 10018",10018,40.7535743713379,-73.9914321899414,4.0,725,italian
821,qQG5eTaJlYVeOqtGiFdMRw,The Porch,"750A St Nicholas Ave, New York, NY 10031",10031,40.825524560882975,-73.94337924263158,4.5,21,italian
823,kNxYppnUMQEBj7TU6burmg,Portofino Ristorante,"109-32 Ascan Ave, Forest Hills, NY 11375",11375,40.7189866692474,-73.8398046791553,3.0,369,italian
826,j69WHdRCVQTypfe7hQWauw,Brasserie Cognac East,"963 Lexington Ave, New York, NY 10021",10021,40.76911811325526,-73.96291345561302,3.5,150,italian
827,AKE0PMDuroeqCf3ZyPYDfQ,Little Italy Pizza,"671 8th Ave, New York, NY 10036",10036,40.7576385630105,-73.98970998823643,5.0,4,italian
829,GOLFLlO4bpndDkavbgrx9w,Paisano's Restaurant,"132 Park Ave, Rutherford, NJ 07070",07070,40.8268255,-74.1061557,4.0,820,italian
831,MlboKouxmGPxV2swgCh2AQ,Nicola's Restaurant,"146 E 84th St, New York, NY 10028",10028,40.77781,-73.95625,3.0,99,italian
832,LA7riLKSg-aBLgTY4fT8GQ,Sarabeths - Central Park,"40 Central Park S, New York, NY 10019",10019,40.765309133261134,-73.97575546667402,3.5,2066,italian
833,JL_p-OHtSEYVfoeLQQgqDA,Casellula,"401 W 52nd St, New York, NY 10019",10019,40.76499,-73.98835,4.0,951,italian
834,9GPRbrLHvPmLScQVw7L3KA,Donato's Restaurant and Pizza,"50-22 39th Ave, Woodside, NY 11377",11377,40.748620275297355,-73.91300763769813,3.0,194,italian
835,YMHxv6VFriKz1KevVXl0Cw,Gallow Green,"542 W 27th St, New York, NY 10001",10001,40.7508871,-74.0041249,3.5,906,italian
836,ME0627wYk0ikhX2yf1fN7w,HAVEN Riverfront Restaurant and Bar,"2 Main St, Ste G, Edgewater, NJ 07020",07020,40.803426,-73.9907,4.0,1169,italian
837,m5Whyz8O8jM4DrE808h71g,Darbar Grill,"157 E 55th St, New York, NY 10022",10022,40.759357,-73.968826,4.0,577,italian
838,v1DHGRNCH9247WLYoaoA9A,L'industrie Pizzeria,"254 S 2nd St, Brooklyn, NY 11211",11211,40.71162,-73.95783,4.5,890,italian
843,4Kqzy6WJBZ4Tc0cg6k2XNQ,Vinny's of Carroll Gardens,"295 Smith St, Brooklyn, NY 11231",11231,40.682103,-73.993438,4.0,241,italian
844,piH-TNcmjLq2NHE4ZtbrBA,Zucchero E Pomodori,"1448 1st Ave, New York, NY 10021",10021,40.7698914,-73.9541512,3.5,228,italian
845,6jhuT09-nxF_tPZonXnYHA,Beach Cafe,"1326 2nd Ave, New York, NY 10021",10021,40.7672686,-73.9592185,3.0,314,italian
848,olMUqifw-QlikZ9OC2aN6Q,Piccolino's,"552 Broadway, Bayonne, NJ 07002",07002,40.66577,-74.1163399,4.0,55,italian
852,HuU2IGPfQ23FTOGDQg0Ieg,Four Five Six,"199 Richardson St, Brooklyn, NY 11222",11222,40.719181,-73.943149,4.5,76,italian
854,MbwsCB7echBlVwzfJ_9c9g,Old Tbilisi Garden,"174 Bleecker St, New York, NY 10012",10012,40.7287707,-74.0008161,4.0,526,italian
856,8NrrPoJKOQQFTMrkMzGILw,Upside Pizza,"20 E 40th St, New York, NY 10016",10016,40.75157,-73.98059,4.0,45,italian
857,fvf07pvTuVv-0aF5ZlQBwA,BV Tuscany Italian Restaurant,"368 Cedar Ln, Teaneck, NJ 07666",07666,40.8883094480635,-74.0195857227539,4.5,222,italian
858,_WttOSi2_ggdvUI6GvaqTg,Da Nonna Rosa,"140 7th Ave, Brooklyn, NY 11215",11215,40.67291,-73.97697,4.0,426,italian
860,8SehQovJOuQDLbtzLLYLyw,RH Rooftop Restaurant New York,"9 9th Ave, New York, NY 10014",10014,40.73985,-74.00639,4.0,758,italian
861,HcO6Axp1p4udN9jhUerGXg,Spritz,"30 W 30th St, New York, NY 10001",10001,40.74651424113382,-73.98800203612996,3.5,64,italian
863,3Ic4C60oSH1cV2jknUXSjQ,The Flatiron Room,"37 W 26th St, New York, NY 10010",10010,40.74452,-73.99049,4.5,996,italian
867,TN1dGAwvNevkzXfL0sU41A,BLVD Wine Bar,"4720 Center Blvd, Long Island City, NY 11109",11109,40.74596,-73.9575,4.0,178,italian
868,mWS4umRg2AyykyAClMrIRw,The Penrose,"1590 2nd Ave, New York, NY 10028",10028,40.775427,-73.953115,4.0,1419,italian
872,db2QLlK-0xL7Vq0jG-CcJQ,Café Bello,"1044 Avenue C, Bayonne, NJ 07002",07002,40.68387,-74.10426,4.5,193,italian
873,FON3TceJNsTC0I0mzBwOKg,Fig & Olive,"10 E 52nd St, New York, NY 10022",10022,40.75938,-73.97558,3.5,1245,italian
878,mmJ72_R1HvpSz6a3l7jYnA,Tiramisu,"1410 3rd Ave, New York, NY 10028",10028,40.7751535105423,-73.9569666,3.5,211,italian
881,7lrqNMCmnC46t0sL4M5WPg,Delizia 92,"1762 2nd Ave, New York, NY 10128",10128,40.78152,-73.94886,3.5,301,italian
888,88T5ILS9juanUPFlcY8UcA,IPizzaNY,"621 2nd Ave, New York, NY 10016",10016,40.744715,-73.976175,4.5,3,italian
890,j8cKSxr6aQ8qTx23FLyyiA,The Wayland,"700 E 9th St, New York, NY 10009",10009,40.7251,-73.9778,4.5,533,italian
891,7sfNt4EmWJ61WrdIExB2Ww,Angelo's Restaurant,"263 Ridge Rd, Lyndhurst, NJ 07071",07071,40.80979,-74.11805,4.0,121,italian
